city,house_type,adjusted_occupancy_rate,adj_airbnb_yroi,rent_yroi,roi_ratio,house_price,annual_airbnb_rent,adj_airbnb_new,annual_rent,service_cost,service_cost_new,local_annual_taxes,price_per_night,buy_eur_m2,rent_eur_m2,house_size,number_airbnb_house,airbnb_yroi_original
Pantelleria,2BR_2.5BT,0.47183854409706016,0.21570097812813852,0.024033371691599543,8.975061048281175,233326.5,51927.33333333333,55684.81217918805,9107.52,15733.981999999998,1856.160405972935,3499.8975,323.3333333333333,2607,8.48,89.5,6,0.1401189056250933
Ragalna,3BR_3BT,0.31822211852543164,0.1974290432687979,0.0790270551508845,2.498246238479357,105710,32120,23230.21465235651,9939.6,9732.36,774.3404884118836,1585.6499999999999,200,961,7.53,110,2,0.19678355879292403
Gela,3BR_2BT,0.29703686420905273,0.22088880383517215,0.05807901907356947,3.803246118109697,74134,26797.257142857143,18090.393707086194,5417.639999999999,8119.568914285714,603.0131235695397,1112.01,166.85714285714286,734,4.47,101,7,0.23694496760692035
Trappeto,4BR_2.5BT,0.3198086794213719,0.13978623098652138,0.063159509202454,2.2132254153281186,118827,26177.8,19027.017382174523,9287.460000000001,7931.8733999999995,634.2339127391508,1782.405,163,978,6.37,121.5,1,0.13855034293552812
Joppolo Giancaxio,1BR_2BT,0.2723985067662156,0.1816269908701849,0.10219148936170212,1.7773201271910664,24440,8030,4971.272748483434,2864.16,2433.09,165.70909161611448,366.59999999999997,50,470,4.59,52,4,0.21400613747954172
Pozzallo,3BR_1.5BT,0.33828744750349976,0.0691416148373232,0.05438775510204081,1.271271717459226,113484,12848,9877.993467102193,7874.4,3892.944,329.2664489034064,1702.26,80,1176,6.8,96.5,1,0.06391029572450742
Monreale,1BR_2BT,0.3255949603359776,0.19742743190066095,0.057692307692307696,3.422075486278123,54080,16060,11884.216052263184,3931.2,4866.18,396.14053507543946,811.1999999999999,100,1040,6.3,52,1,0.19198631656804732
Lipari,2BR_1BT,0.45989267382174526,0.11357852467947163,0.023192819685357004,4.897141711112447,188404,23976.070085470084,25060.04313487363,7195.68,7264.749235897435,835.3347711624543,2826.06,149.2905982905983,2479,7.89,76,234,0.07369939518042425
Pedara,4BR_4.5BT,0.3428604759682688,0.2702868680006871,0.05112244897959184,5.287048515781903,170887.5,64721.8,50433.061712552495,11299.5,19610.7054,1681.102057085083,2563.3125,403,1225,6.75,139.5,1,0.2489812426303855
Valguarnera Caropepe,1BR_1BT,0.27921138590760614,0.20440058964875665,0.0968232044198895,2.111070283961481,23349,8351.2,5299.432104526364,2610.96,2530.4136000000003,176.64773681754548,350.235,52,543,5.06,43,2,0.23429489057347214
Carini,1BR_1BT,0.3435137657489501,0.20616241967668059,0.051136363636363646,4.0316206514550865,52976,15524.666666666668,12120.31070150879,3503.6400000000003,4703.974,404.0103567169597,794.64,96.66666666666667,1232,6.79,43,33,0.18925650609080844
Gibellina,1BR_1BT,0.2504666355576295,0.4813054425075824,0.2612553191489362,1.8422799737646691,10105,9114.05,5188.103272281848,2791.56,2761.5571499999996,172.93677574272826,151.575,56.75,235,5.41,43,4,0.6136484760019792
Santa Flavia,1BR_1.5BT,0.3513532431171255,0.22893223038583543,0.05211246200607904,4.393041924580918,62510,19753.8,15774.00384974335,4195.200000000001,5985.4014,525.8001283247784,937.65,123,1316,7.36,47.5,2,0.2052591361382179
Noto,4BR_4.5BT,0.38831077928138125,0.3474234888417926,0.06462616822429906,5.375894910494838,238824,101459.05,89540.09720601959,19016.64,30742.09215,2984.6699068673197,3582.3599999999997,631.75,1712,11.36,139.5,8,0.28110490507654173
Valderice,3BR_2.5BT,0.322515165655623,0.10817871213463058,0.053401191658391266,2.0257733727489167,106238.5,18469,13537.574078394775,7266.84,5596.107,451.25246927982585,1593.5774999999999,115,1007,5.74,105.5,2,0.10616975484405372
Lascari,2BR_2.5BT,0.34836677554829676,0.17217865662364357,0.056214953271028045,3.0628622209027196,114918,28105,22251.927788147455,8183.88,8515.815,741.7309262715819,1723.77,175,1284,7.62,89.5,1,0.15546228615186478
Favignana,3BR_1BT,0.514302379841344,0.06861223265585596,0.012237099934683212,5.606903026213797,281704,20845.880000000005,24366.10384974336,7672.799999999999,6316.3016400000015,812.2034616581119,4225.5599999999995,129.8,3062,6.95,92,10,0.03657746556669413
Modica,2BR_2BT,0.3198086794213719,0.17894208037827455,0.054202453987730055,3.301364923787069,83130,22946.450602409637,16678.350146737204,5752.799999999999,6952.77453253012,555.9450048912402,1246.95,142.87951807228916,978,5.64,85,83,0.17739355310813806
Sciacca,3BR_2BT,0.322515165655623,0.16682883731924888,0.04374875868917577,3.8133387624669988,101707,26099.93333333333,19130.96436954708,5975.16,7908.279799999999,637.698812318236,1525.605,162.5151515151515,1007,4.93,101,33,0.16386333815109413
Ustica,2BR_1BT,0.40585627624825016,0.106021248297782,0.06053684210526316,1.7513508239070232,144400,19598.935714285715,18078.070607792815,10907.52,5938.477521428572,602.6023535930939,2166,122.03571428571429,1900,11.96,76,28,0.07960151103086664
Ispica,3BR_2.5BT,0.32867475501633225,0.1647880800944341,0.11595992544268408,1.4210778375835063,113201.5,28185.3,21054.083119458704,14824.860000000002,8540.1459,701.8027706486234,1698.0225,175.5,1073,11.71,105.5,16,0.15854146455656506
Furci Siculo,1BR_2BT,0.33623425104993,0.2578233221882439,0.10000866551126518,2.5780098241507097,60008,22162.8,16936.119225384973,6901.4400000000005,6715.328399999999,564.5373075128324,900.12,138,1154,11.06,52,2,0.24242353686175178
Viagrande,7BR_7.5BT,0.3532197853476435,0.47903669375699187,0.04535928143712575,10.560940971276256,286572,182441.6,146459.0517965469,17297.28,55279.8048,4881.96839321823,4298.58,1136,1336,6.72,214.5,1,0.4287341931521573
Menfi,2BR_1BT,0.3421138590760616,0.1316976988106042,0.03390714872637633,3.884068810190363,92492,18052.308108108107,14036.23816385214,4523.5199999999995,5469.849356756757,467.874605461738,1387.3799999999999,112.4054054054054,1217,4.96,76,74,0.12103834657431294
Altavilla Milicia,4BR_2BT,0.3590060662622492,0.18898307396383274,0.03229613733905579,5.8515689346940905,163566,42302.03999999999,34515.20221651889,7736.039999999999,12817.518119999997,1150.5067405506297,2453.49,263.4,1398,5.51,117,5,0.165260701368255
Linguaglossa,3BR_2BT,0.2941437237517499,0.21970414858965687,0.08315078236130867,2.642237900239993,71003,25787.771428571432,17239.34344377042,6969,7813.694742857144,574.644781459014,1065.045,160.57142857142858,703,5.75,101,7,0.23814531337710082
Patti,3BR_1.5BT,0.3114092393840411,0.08757719270192706,0.06824324324324325,1.2833093584044755,85692,12848,9093.149790014,7133.280000000001,3892.944,303.10499300046666,1285.3799999999999,80,888,6.16,96.5,1,0.08950282406759091
Capaci,1BR_1BT,0.3433271115258983,0.1343506924528911,0.047439024390243896,2.8320711519632575,52890,10472.458333333332,8171.542886724218,3302.3999999999996,3173.1548749999997,272.3847628908073,793.35,65.20833333333333,1230,6.4,43,24,0.12300914082687335
Palazzolo Acreide,8BR_7.5BT,0.2975968268782081,0.018242143064492577,0.08764864864864864,0.20812805839846604,170570,8672.4,5865.6334577694815,17508.78,2627.7372,195.52111525898272,2558.5499999999997,54,740,6.33,230.5,1,0.0204380184088644
Borgetto,1BR_2BT,0.29451703219785347,0.5503107724611538,0.09362800565770864,5.8776299740167035,36764,32120,21499.743350443303,3993.6000000000004,9732.36,716.6581116814434,551.46,200,707,6.4,52,1,0.5939554999455989
Capaci,1BR_1.5BT,0.3433271115258983,0.11023217545017752,0.0474390243902439,2.3236602537055417,58425,9700.24,7568.989500699954,3648,2939.17272,252.2996500233318,876.375,60.4,1230,6.4,47.5,5,0.10072216140350876
Santa Croce Camerina,4BR_3BT,0.3430471301913206,0.35016860792136295,0.09952322738386309,3.518461138431088,154602,74908.42857142858,58402.548746750224,17705.52,22697.25385714286,1946.751624891674,2319.0299999999997,466.42857142857144,1227,11.71,126,7,0.3227134494656325
Custonaci,3BR_3BT,0.3520065328978068,0.215767417108861,0.0909410430839002,2.3726076784692114,145530,43426.23999999999,34741.63677088194,15417.599999999999,13158.150719999996,1158.054559029398,2182.95,270.4,1323,11.68,110,5,0.19298522146636427
Lascari,3BR_4BT,0.34836677554829676,0.06463968725156274,0.05621495327102804,1.1498664232613822,152796,15899.4,12588.233434437703,10881.36,4817.5181999999995,419.60778114792345,2291.94,99,1284,7.62,119,1,0.057527303070761
Pedara,2BR_1BT,0.3428604759682688,0.17660909115602044,0.05112244897959184,3.4546289288003997,93100,23682.323076923076,18453.937641336728,6156,7175.743892307692,615.1312547112243,1396.5,147.46153846153845,1225,6.75,76,13,0.16229945418491282
San Filippo del Mela,2BR_1BT,0.2897573495100327,0.1311071619933163,0.05817073170731707,2.253833812044431,49856,11442.75,7535.502070695287,3648,3467.15325,251.18340235650956,747.8399999999999,71.25,656,4,76,4,0.14497265625
Savoca,3BR_2BT,0.3127158189454037,0.19089247232088088,0.07692904656319291,2.4814095695840113,91102,27302,19404.0165655623,8374.92,8272.506,646.80055218541,1366.53,170,902,6.91,101,1,0.1938811881188119
Lampedusa e Linosa,4BR_3.5BT,0.5450069995333644,0.0749505310347507,0.018441462695370097,4.06424003740049,442525.5,33244.2,41178.00384974335,14798.699999999999,10072.9926,1372.6001283247783,6637.8825,207,3391,9.45,130.5,1,0.03736129307802601
Taormina,1BR_1BT,0.49937004199720014,0.1770999956898483,0.04301516195727084,4.117152827781301,124786,21849.759815242494,24797.989719469046,7239.48,6620.477224018476,826.5996573156349,1871.79,136.05080831408776,2902,14.03,43,433,0.10704319868594248
Rodì Milici,2BR_1BT,0.26959869342043863,0.278309810121584,0.21654545454545454,1.2852258233994225,33440,16559.644444444446,10146.496603930107,7742.88,5017.572266666667,338.2165534643369,501.59999999999997,103.11111111111111,440,8.49,76,9,0.3301576608187135
Santa Maria di Licodia,3BR_2BT,0.299556696220252,0.5054853296914702,0.08513140604467805,5.937706813231594,76861,60787.1,41384.50647456836,7696.199999999999,18418.491299999998,1379.4835491522788,1152.915,378.5,761,6.35,101,2,0.5362367611662612
Taormina,1BR_2.5BT,0.49937004199720014,0.14618977740527933,0.04301516195727085,3.3985639191710373,163963,24090,27340.509799346706,9512.34,7299.2699999999995,911.3503266448902,2459.4449999999997,150,2902,14.03,56.5,1,0.08740560370327452
Taormina,4BR_3.5BT,0.49937004199720014,0.1883132157867203,0.04301516195727084,4.377833471225365,378711,70182.2,79652.01854876342,21970.98,21265.206599999998,2655.0672849587804,5680.665,437,2902,14.03,130.5,1,0.11416707832621709
Santa Ninfa,1BR_1BT,0.27286514232384507,0.2925644372586503,0.12217894736842104,2.3945568656476075,20425,10479.15,6498.624445870275,2801.8799999999997,3175.18245,216.62081486234248,306.375,65.25,475,5.43,43,4,0.34259939045287635
Buseto Palizzolo,2BR_2BT,0.27557162855809614,0.301234811107001,0.20833333333333334,1.4459270933136048,42840,22376.933333333334,14014.654456369577,9567.6,6780.2108,467.15514854565254,642.6,139.33333333333334,504,9.38,85,6,0.34906915343915346
Trabia,3BR_2BT,0.33903406439570694,0.1555549195440497,0.05057432432432433,3.0757686162350506,119584,27382.3,21098.93741250583,7841.64,8296.8369,703.2979137501943,1793.76,170.5,1184,6.47,101,12,0.14459880167915443
Canicattini Bagni,3BR_2BT,0.29498366775548296,0.12973254918936972,0.09404494382022471,1.3794739400064404,71912,16060,10766.903873075127,7841.64,4866.18,358.8967957691709,1078.68,100,712,6.47,101,1,0.14065997330070085
Siracusa,4BR_4.5BT,0.34435370975268315,0.5172167404814878,0.07221998388396454,7.161684518131397,173119.5,121788.33333333334,95314.23724529476,15099.48,36901.865000000005,3177.1412415098252,2596.7925,758.3333333333334,1241,9.02,139.5,3,0.4753345280764636
Leni,2BR_2BT,0.48303779748016795,0.07482544629421388,0.01993949394939494,3.7526251410449882,231795,19619.966666666667,21539.057921138592,8098.799999999999,5944.8499,717.9685973712864,3476.9249999999997,122.16666666666667,2727,7.94,85,6,0.04399659943772155
Agrigento,4BR_2.5BT,0.31327578161455905,0.3076191741090065,0.06535242290748898,4.707081396882002,110322,51713.2,36819.302613159125,8864.64,15669.0996,1227.310087105304,1654.83,322,908,6.08,121.5,1,0.3117172495059915
Ragusa,4BR_5BT,0.3169155389640691,0.3330794348093072,0.08535902851108765,3.9020996445155425,136368,68174.7,49103.685895940274,13685.76,20656.9341,1636.7895298646758,2045.52,424.5,947,7.92,144,4,0.33345246612108415
Aci Catena,2BR_2BT,0.32512832477834813,0.3543474092112719,0.06453623188405798,5.490673980592355,87975,45489.95,33613.79826761549,6997.200000000001,13783.454849999998,1120.4599422538497,1319.625,283.25,1035,6.86,85,8,0.3454034685990338
Mazzarino,1BR_1BT,0.27911805879608026,0.22048193232781,0.09813653136531365,2.246685604844388,23306,8949.8,5677.388187757179,2636.76,2711.7893999999997,189.2462729252393,349.59,55.72727272727273,542,5.11,43,11,0.2526568523127091
Marsala,4BR_1.5BT,0.317008866075595,0.15909578017505507,0.06069620253164557,2.6211817797350054,106650,26659.6,19207.5671955203,8073,8077.858799999999,640.2522398506767,1599.75,166,948,5.98,112.5,1,0.15923104735114862
Carlentini,1BR_2BT,0.3048763415772282,0.09880181759903237,0.056735941320293394,1.741432596337179,42536,7227,5007.5939104059735,3051.3599999999997,2189.781,166.91979701353245,638.04,45,818,4.89,52,1,0.103422489185631
Venetico,3BR_1.5BT,0.3377274848343444,0.0008312095432954041,0.08602564102564102,0.009662346404924221,112905,2409,1849.0579794680355,11406.3,729.927,61.635265982267846,1693.575,15,1170,9.85,96.5,1,-0.00012844426730437253
Lascari,3BR_2BT,0.34836677554829676,0.1323050137528384,0.05621495327102804,2.3535555231178233,129684,24959.916666666664,19761.831107092858,9235.44,7562.854749999999,658.727703569762,1945.26,155.41666666666666,1284,7.62,101,12,0.11914964002241345
Palma di Montechiaro,4BR_2BT,0.3080494633691087,0.27939360507060457,0.057535211267605635,4.8560455226469825,99684,43362,30358.274615025664,7230.6,13138.686,1011.9424871675221,1495.26,270,852,5.15,117,3,0.28819122426868904
Letojanni,6BR_6.5BT,0.4118292113859076,0.8829742726863323,0.05141547861507128,17.17331621663653,372178,369380,345730.62295846944,24718.379999999997,111922.14,11524.354098615648,5582.67,2300,1964,10.87,189.5,1,0.6767600180558764
Castroreale,1BR_1BT,0.2709986000933271,0.29289125388062975,0.20020879120879118,1.4629290357943527,19565,10117.8,6231.612809146057,4210.5599999999995,3065.6933999999997,207.72042697153523,293.47499999999997,63,455,8.16,43,2,0.3454450089445438
Ragalna,4BR_3BT,0.31822211852543164,0.059181570665294496,0.0790270551508845,0.7488773376699981,121086,12848,9292.085860942603,11385.36,3892.944,309.7361953647534,1816.29,80,961,7.53,126,1,0.058956163388005224
Isola delle Femmine,3BR_1BT,0.3627391507232851,0.04304550266683759,0.10466620305980529,0.41126458597377225,132296,9636,7943.987400839944,15831.36,2919.708,264.7995800279981,1984.4399999999998,60,1438,14.34,92,1,0.03576715849307613
Saponara,1BR_1BT,0.28938404106392907,0.3783253056349722,0.14659509202453985,2.5807501493408864,28036,17344.8,11407.518898740083,4530.48,5255.4744,380.2506299580028,420.53999999999996,108,652,8.78,43,4,0.4162072192894849
Modica,5BR_5BT,0.3198086794213719,0.2193604791441818,0.054202453987730055,4.047058075891527,156480,52195,37937.30459636024,10828.8,15815.085,1264.5768198786748,2347.2,325,978,5.64,160,6,0.21748923185071578
Lentini,3BR_1.5BT,0.28471768548763415,0.192511176967043,0.07250830564784054,2.6550224177356214,58093,19272,12470.634624358376,5083.62,5839.416,415.68782081194587,871.395,120,602,4.39,96.5,1,0.21622551770437054
Paceco,5BR_4BT,0.2989034064395707,0.4351823337435511,0.08431034482758622,5.161671852172998,113854,78051.6,53022.475268315444,11306.880000000001,23649.6348,1767.4158422771814,1707.81,486,754,6.24,151,1,0.4628221687424246
Milo,4BR_1.5BT,0.31112925804946334,0.13164467884605976,0.06188135593220339,2.1273722410072655,99562.5,21359.8,15103.769832011198,7654.5,6472.019399999999,503.45899440037323,1493.4375,133,885,5.67,112.5,1,0.13453200853735092
Marsala,2BR_1BT,0.317008866075595,0.1168963702977101,0.06069620253164557,1.9259256003168088,72048,13644.552554744525,9830.554848837328,5453.76,4134.2994240875905,327.68516162791093,1080.72,84.95985401459853,948,5.98,76,274,0.11699884980369941
Isnello,5BR_3BT,0.27015865608959405,0.07530598669577317,0.1948654708520179,0.3864511571316861,63332,9636,5916.4745683621095,13291.199999999999,2919.708,197.21581894540364,949.98,60,446,7.8,142,1,0.09104894839891366
Favara,4BR_4.5BT,0.2723985067662156,0.3954500339885151,0.06108510638297872,6.473755345684504,65565,44968,27839.12739150723,4988.5199999999995,13625.304,927.970913050241,983.4749999999999,280,470,2.98,139.5,1,0.46304005185693586
Pace del Mela,1BR_1.5BT,0.2870508632757816,0.1992436032678825,0.06844497607655503,2.9110040603276786,29782.5,10117.8,6600.734601026598,2485.2000000000003,3065.6933999999997,220.0244867008866,446.7375,63,627,4.36,47.5,1,0.2217869252077562
Castrofilippo,3BR_2.5BT,0.2759449370041997,0.2011836410944913,0.10074803149606301,1.996898977647549,53594,19111.4,11985.668338777414,6203.400000000001,5790.7542,399.5222779592471,803.91,119,508,4.9,105.5,1,0.23354733365675268
Santa Marina Salina,5BR_3BT,0.65,0.18169955442724253,0.004955713020372012,36.664664333933295,641272,88330,130487.5,12797.04,26763.989999999998,4349.583333333333,9619.08,550,4516,7.51,142,2,0.08100607854389401
Ravanusa,2BR_1BT,0.2712785814279048,0.16030174218227247,0.15032751091703056,1.0663500060926767,34808,10238.25,6312.313491600559,5754.719999999999,3102.18975,210.41044972001865,522.12,63.75,458,6.31,76,4,0.19001207337393705
Mazara del Vallo,8BR_4BT,0.30030331311245917,0.604688376760126,0.17849804941482442,3.3876469728520524,153031,143737,98101.5848110126,29611.199999999997,43552.311,3270.052827033753,2295.4649999999997,895,769,12.4,199,1,0.6396692434866138
Ragusa,4BR_4BT,0.3169155389640691,0.2923962454162045,0.08535902851108766,3.425487034194911,127845,56443.6,40654.213443346205,12830.400000000001,17102.410799999998,1355.14044811154,1917.675,351.45454545454544,947,7.92,135,11,0.29272567718721887
Mistretta,1BR_1.5BT,0.28919738684087726,0.24939119803169213,0.10555384615384616,2.3626917172511277,30875,12848,8444.563695753615,3722.1000000000004,3892.944,281.4854565251205,463.125,80,650,6.53,47.5,1,0.2750422995951417
Oliveri,1BR_1.5BT,0.34584694353709755,0.04835579662942708,0.102326968973747,0.47256160437854106,59707.5,4978.6,3913.258166122259,7005.299999999999,1508.5158000000001,130.44193887074195,895.6125,31,1257,12.29,47.5,2,0.043118062219989116
San Salvatore di Fitalia,1BR_1BT,0.25149323378441435,0.4044327660565995,0.34304878048780485,1.1789366091944957,10578,8030,4589.751516565562,3787.44,2433.09,152.99171721885207,158.67,50,246,7.34,43,1,0.5141085271317829
